noc_code,job_title,province,region_code,region_name,wage_low,wage_median,wage_high,wage_avg,Data_Source_E,ref_period,revision_date,is_annual,wage_comment
12102,Procurement and purchasing agents and officers,NS,ER12,Nova Scotia,21.63,26.44,47.18,30.5,Labour Force Survey,2021-2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,NS,ER1210,Cape Breton,21.63,26.44,47.18,30.5,Labour Force Survey,2021-2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,NS,ER1220,North Shore,15.0,26.95,42.31,27.32,Labour Force Survey,2021-2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,NS,ER1230,Annapolis Valley,21.63,26.44,47.18,30.5,Labour Force Survey,2021-2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,NS,ER1240,Southern,22.47,29.11,41.73,,Small Area Estimation,2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,NS,ER1250,Halifax,21.63,26.44,47.18,30.5,Labour Force Survey,2021-2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,NB,ER13,New Brunswick,20.0,26.67,48.35,30.27,Labour Force Survey,2021-2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,NB,ER1310,Campbellton--Miramichi,22.0,25.96,30.0,26.25,Labour Force Survey,2021-2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,NB,ER1320,Moncton--Richibucto,20.0,26.67,48.35,30.27,Labour Force Survey,2021-2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,NB,ER1330,Saint John--St. Stephen,20.0,26.67,48.35,30.27,Labour Force Survey,2021-2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,NB,ER1340,Fredericton--Oromocto,22.5,27.98,42.39,31.28,Labour Force Survey,2021-2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,NB,ER1350,Edmundston--Woodstock,23.0,29.55,93.33,37.32,Labour Force Survey,2021-2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,QC,ER24,Quebec,22.0,32.0,49.23,34.49,Labour Force Survey,2021-2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,QC,ER2415,Bas-Saint-Laurent,22.0,32.0,49.23,34.49,Labour Force Survey,2021-2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,QC,ER2420,Capitale-Nationale,25.0,35.0,48.21,36.21,Labour Force Survey,2021-2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,QC,ER2425,Chaudière-Appalaches,20.0,30.27,44.18,30.23,Labour Force Survey,2021-2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,QC,ER2430,Estrie,22.5,31.25,40.87,31.96,Labour Force Survey,2021-2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,QC,ER2433,Centre-du-Québec,22.0,32.0,49.23,34.49,Labour Force Survey,2021-2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,QC,ER2435,Montérégie,25.0,34.6,46.65,35.41,Labour Force Survey,2021-2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,QC,ER2440,Montréal,22.98,34.6,62.5,37.22,Labour Force Survey,2021-2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,QC,ER2445,Laval,22.0,32.0,49.23,34.49,Labour Force Survey,2021-2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,QC,ER2450,Lanaudière,22.0,32.0,49.23,34.49,Labour Force Survey,2021-2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,QC,ER2455,Laurentides,22.0,32.0,49.23,34.49,Labour Force Survey,2021-2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,QC,ER2460,Outaouais,28.0,39.47,53.33,39.41,Labour Force Survey,2021-2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,QC,ER2465,Abitibi-Témiscamingue,22.0,32.0,49.23,34.49,Labour Force Survey,2021-2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,QC,ER2475,Saguenay--Lac-Saint-Jean,20.0,26.0,39.42,28.74,Labour Force Survey,2021-2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,ON,ER35,Ontario,21.63,33.65,57.69,37.46,Labour Force Survey,2021-2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,ON,ER3510,Ottawa,23.77,35.29,47.81,36.07,Employment Insurance Survey Data,2021-2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,ON,ER3515,Kingston--Pembroke,26.44,35.9,44.62,36.51,Labour Force Survey,2021-2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,ON,ER3520,Muskoka--Kawarthas,21.63,33.65,57.69,37.46,Labour Force Survey,2021-2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,ON,ER3530,Toronto,21.43,32.97,62.5,38.37,Labour Force Survey,2021-2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,ON,ER3540,Kitchener--Waterloo--Barrie,19.23,30.0,52.88,33.17,Labour Force Survey,2021-2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,ON,ER3550,Hamilton--Niagara Peninsula,21.92,32.21,48.37,34.39,Labour Force Survey,2021-2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,ON,ER3560,London,16.55,32.21,46.15,32.2,Labour Force Survey,2021-2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,ON,ER3570,Windsor--Sarnia,24.0,28.75,80.77,39.2,Labour Force Survey,2021-2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,ON,ER3580,Stratford--Bruce Peninsula,21.63,33.65,57.69,37.46,Labour Force Survey,2021-2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,ON,ER3590,Northeast,16.89,30.0,39.0,31.09,Labour Force Survey,2021-2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,ON,ER3595,Northwest,22.5,32.31,51.28,35.52,Labour Force Survey,2021-2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,MB,ER46,Manitoba,22.6,30.0,40.0,31.42,Labour Force Survey,2021-2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,MB,ER4610,Southeast,22.6,30.0,40.0,31.42,Labour Force Survey,2021-2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,MB,ER4630,Southwest,22.6,30.0,40.0,31.42,Labour Force Survey,2021-2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,MB,ER4650,Winnipeg,24.52,30.77,39.5,32.06,Labour Force Survey,2021-2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,SK,ER47,Saskatchewan,23.08,33.54,51.92,35.56,Labour Force Survey,2021-2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,SK,ER4710,Regina--Moose Mountain,23.08,33.54,51.92,35.56,Labour Force Survey,2021-2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,SK,ER4720,Swift Current--Moose Jaw,23.0,33.78,46.15,34.19,Labour Force Survey,2021-2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,SK,ER4730,Saskatoon--Biggar,23.08,33.54,51.92,35.56,Labour Force Survey,2021-2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,SK,ER4740,Yorkton--Melville,23.08,33.54,51.92,35.56,Labour Force Survey,2021-2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,SK,ER4750,Prince Albert,20.0,32.56,50.0,36.24,Labour Force Survey,2021-2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,SK,ER4760,Northern,20.0,32.56,50.0,36.24,Labour Force Survey,2021-2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,AB,ER48,Alberta,25.35,39.71,63.1,45.41,Labour Force Survey,2021-2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,AB,ER4830,Calgary,25.35,44.87,66.31,48.22,Labour Force Survey,2021-2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,AB,ER4850,Red Deer,25.35,39.71,63.1,45.41,Labour Force Survey,2021-2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,AB,ER4860,Edmonton,29.6,39.71,55.0,41.83,Labour Force Survey,2021-2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,AB,ER4870,Athabasca--Grande Prairie--Peace River,25.35,39.71,63.1,45.41,Labour Force Survey,2021-2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,BC,ER59,British Columbia,24.5,36.92,48.62,36.4,Labour Force Survey,2021-2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,BC,ER5910,Vancouver Island and Coast,26.51,32.0,63.19,38.33,Labour Force Survey,2021-2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,BC,ER5920,Lower Mainland,22.0,37.0,48.72,36.36,Labour Force Survey,2021-2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,BC,ER5930,Thompson--Okanagan,24.5,36.92,48.62,36.4,Labour Force Survey,2021-2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,BC,ER5940,Kootenay,24.5,36.92,48.62,36.4,Labour Force Survey,2021-2022,2023-11-29,0,
12102,Procurement and purchasing agents and officers,BC,ER5980,Northeast,24.5,36.92,48.62,36.4,Labour Force Survey,2021-2022,2023-11-29,0,
12103,Conference and event planners,,ER00,Canada,17.0,26.44,43.27,28.89,Labour Force Survey,2021-2022,2023-11-29,0,
12103,Conference and event planners,NL,ER10,Newfoundland and Labrador,15.08,24.29,33.17,23.24,Labour Force Survey,2021-2022,2023-11-29,0,
12103,Conference and event planners,NL,ER1010,Avalon Peninsula,15.22,25.84,36.33,,Small Area Estimation,2022,2023-11-29,0,
12103,Conference and event planners,PE,ER1110,Prince Edward Island,16.61,23.57,37.99,,Small Area Estimation,2022,2023-11-29,0,
12103,Conference and event planners,NS,ER12,Nova Scotia,17.01,25.0,29.67,25.3,Labour Force Survey,2021-2022,2023-11-29,0,
12103,Conference and event planners,NS,ER1210,Cape Breton,15.0,20.64,33.15,,Small Area Estimation,2022,2023-11-29,0,
12103,Conference and event planners,NS,ER1220,North Shore,15.2,21.14,34.56,,Small Area Estimation,2022,2023-11-29,0,
12103,Conference and event planners,NS,ER1250,Halifax,17.01,25.0,29.67,25.3,Labour Force Survey,2021-2022,2023-11-29,0,
12103,Conference and event planners,NB,ER13,New Brunswick,14.75,24.53,28.15,21.97,Labour Force Survey,2021-2022,2023-11-29,0,
12103,Conference and event planners,NB,ER1310,Campbellton--Miramichi,16.28,23.56,34.61,,Small Area Estimation,2022,2023-11-29,0,
12103,Conference and event planners,NB,ER1320,Moncton--Richibucto,18.14,25.06,40.01,,Small Area Estimation,2022,2023-11-29,0,
12103,Conference and event planners,NB,ER1330,Saint John--St. Stephen,14.75,21.44,32.29,,Small Area Estimation,2022,2023-11-29,0,
12103,Conference and event planners,NB,ER1340,Fredericton--Oromocto,17.27,25.67,35.45,,Small Area Estimation,2022,2023-11-29,0,
12103,Conference and event planners,NB,ER1350,Edmundston--Woodstock,20.01,26.35,38.17,,Small Area Estimation,2022,2023-11-29,0,
12103,Conference and event planners,QC,ER24,Quebec,20.0,27.0,38.46,28.58,Labour Force Survey,2021-2022,2023-11-29,0,
12103,Conference and event planners,QC,ER2420,Capitale-Nationale,20.0,27.0,38.46,28.58,Labour Force Survey,2021-2022,2023-11-29,0,
12103,Conference and event planners,QC,ER2425,Chaudière-Appalaches,20.0,27.0,38.46,28.58,Labour Force Survey,2021-2022,2023-11-29,0,
12103,Conference and event planners,QC,ER2435,Montérégie,19.33,26.92,43.27,28.88,Labour Force Survey,2021-2022,2023-11-29,0,
12103,Conference and event planners,QC,ER2440,Montréal,20.0,27.0,38.46,28.58,Labour Force Survey,2021-2022,2023-11-29,0,
12103,Conference and event planners,QC,ER2445,Laval,20.0,27.0,38.46,28.58,Labour Force Survey,2021-2022,2023-11-29,0,
12103,Conference and event planners,QC,ER2450,Lanaudière,20.0,27.0,38.46,28.58,Labour Force Survey,2021-2022,2023-11-29,0,
12103,Conference and event planners,QC,ER2455,Laurentides,20.0,27.0,38.46,28.58,Labour Force Survey,2021-2022,2023-11-29,0,
12103,Conference and event planners,ON,ER35,Ontario,16.55,25.5,44.1,28.75,Labour Force Survey,2021-2022,2023-11-29,0,
12103,Conference and event planners,ON,ER3510,Ottawa,16.55,25.5,44.1,28.75,Labour Force Survey,2021-2022,2023-11-29,0,
12103,Conference and event planners,ON,ER3520,Muskoka--Kawarthas,16.55,25.5,44.1,28.75,Labour Force Survey,2021-2022,2023-11-29,0,
12103,Conference and event planners,ON,ER3530,Toronto,16.55,30.14,44.1,30.36,Labour Force Survey,2021-2022,2023-11-29,0,
12103,Conference and event planners,ON,ER3540,Kitchener--Waterloo--Barrie,16.55,25.5,44.1,28.75,Labour Force Survey,2021-2022,2023-11-29,0,
12103,Conference and event planners,ON,ER3550,Hamilton--Niagara Peninsula,16.55,25.5,44.1,28.75,Labour Force Survey,2021-2022,2023-11-29,0,
12103,Conference and event planners,ON,ER3570,Windsor--Sarnia,16.55,25.5,44.1,28.75,Labour Force Survey,2021-2022,2023-11-29,0,
12103,Conference and event planners,MB,ER46,Manitoba,15.5,23.56,34.62,26.08,Labour Force Survey,2021-2022,2023-11-29,0,
12103,Conference and event planners,MB,ER4650,Winnipeg,15.5,23.56,35.0,24.63,Labour Force Survey,2021-2022,2023-11-29,0,
12103,Conference and event planners,AB,ER48,Alberta,19.0,27.0,49.45,29.68,Labour Force Survey,2021-2022,2023-11-29,0,
12103,Conference and event planners,AB,ER4830,Calgary,19.0,27.0,49.45,29.68,Labour Force Survey,2021-2022,2023-11-29,0,
12103,Conference and event planners,AB,ER4860,Edmonton,19.0,27.0,50.0,31.16,Labour Force Survey,2021-2022,2023-11-29,0,
12103,Conference and event planners,BC,ER59,British Columbia,18.0,28.68,43.5,31.59,Labour Force Survey,2021-2022,2023-11-29,0,
12103,Conference and event planners,BC,ER5910,Vancouver Island and Coast,18.0,28.68,43.5,29.16,Labour Force Survey,2021-2022,2023-11-29,0,
12103,Conference and event planners,BC,ER5920,Lower Mainland,23.08,29.81,43.27,33.72,Labour Force Survey,2021-2022,2023-11-29,0,
12103,Conference and event planners,BC,ER5930,Thompson--Okanagan,18.0,28.68,43.5,31.59,Labour Force Survey,2021-2022,2023-11-29,0,
12103,Conference and event planners,YK,ER6010,Yukon Territory,17.06,28.77,45.21,,Small Area Estimation,2022,2023-11-29,0,
12104,Employment insurance and revenue officers,,ER00,Canada,25.0,32.0,47.39,34.51,Labour Force Survey,2021-2022,2023-11-29,0,
12104,Employment insurance and revenue officers,NL,ER10,Newfoundland and Labrador,27.0,31.79,43.8,33.7,Labour Force Survey,2021-2022,2023-11-29,0,
12104,Employment insurance and revenue officers,NL,ER1010,Avalon Peninsula,27.0,31.79,45.13,33.87,Labour Force Survey,2021-2022,2023-11-29,0,
12104,Employment insurance and revenue officers,NL,ER1020,South Coast--Burin Peninsula,22.52,28.47,35.53,,Small Area Estimation,2022,2023-11-29,0,
12104,Employment insurance and revenue officers,NL,ER1030,West Coast--Northern Peninsula--Labrador,21.18,29.08,45.09,,Small Area Estimation,2022,2023-11-29,0,
12104,Employment insurance and revenue officers,PE,ER1110,Prince Edward Island,25.0,30.77,39.42,31.65,Labour Force Survey,2021-2022,2023-11-29,0,
12104,Employment insurance and revenue officers,NS,ER12,Nova Scotia,23.0,31.79,46.15,33.84,Labour Force Survey,2021-2022,2023-11-29,0,
12104,Employment insurance and revenue officers,NS,ER1210,Cape Breton,25.0,29.23,36.5,30.08,Labour Force Survey,2021-2022,2023-11-29,0,
12104,Employment insurance and revenue officers,NS,ER1220,North Shore,22.19,27.79,36.94,,Small Area Estimation,2022,2023-11-29,0,
12104,Employment insurance and revenue officers,NS,ER1230,Annapolis Valley,23.0,31.79,46.15,33.84,Labour Force Survey,2021-2022,2023-11-29,0,
12104,Employment insurance and revenue officers,NS,ER1240,Southern,23.0,31.79,46.15,33.84,Labour Force Survey,2021-2022,2023-11-29,0,
12104,Employment insurance and revenue officers,NS,ER1250,Halifax,23.59,36.06,50.48,36.74,Labour Force Survey,2021-2022,2023-11-29,0,
12104,Employment insurance and revenue officers,NB,ER13,New Brunswick,22.0,30.19,44.62,31.78,Labour Force Survey,2021-2022,2023-11-29,0,
12104,Employment insurance and revenue officers,NB,ER1310,Campbellton--Miramichi,25.64,28.38,33.65,29.0,Labour Force Survey,2021-2022,2023-11-29,0,
12104,Employment insurance and revenue officers,NB,ER1320,Moncton--Richibucto,21.51,33.33,44.62,33.53,Labour Force Survey,2021-2022,2023-11-29,0,
12104,Employment insurance and revenue officers,NB,ER1330,Saint John--St. Stephen,22.67,33.33,46.28,33.09,Labour Force Survey,2021-2022,2023-11-29,0,
12104,Employment insurance and revenue officers,NB,ER1340,Fredericton--Oromocto,20.0,28.21,32.0,26.78,Labour Force Survey,2021-2022,2023-11-29,0,
12104,Employment insurance and revenue officers,QC,ER24,Quebec,23.59,31.36,44.51,32.91,Labour Force Survey,2021-2022,2023-11-29,0,
12104,Employment insurance and revenue officers,QC,ER2415,Bas-Saint-Laurent,26.0,31.48,38.46,32.53,Labour Force Survey,2021-2022,2023-11-29,0,
12104,Employment insurance and revenue officers,QC,ER2420,Capitale-Nationale,24.0,33.33,45.0,33.76,Labour Force Survey,2021-2022,2023-11-29,0,
12104,Employment insurance and revenue officers,QC,ER2425,Chaudière-Appalaches,22.0,29.12,50.25,33.38,Labour Force Survey,2021-2022,2023-11-29,0,
12104,Employment insurance and revenue officers,QC,ER2430,Estrie,22.84,33.0,42.0,33.0,Labour Force Survey,2021-2022,2023-11-29,0,
12104,Employment insurance and revenue officers,QC,ER2435,Montérégie,29.74,31.28,35.0,31.87,Labour Force Survey,2021-2022,2023-11-29,0,
12104,Employment insurance and revenue officers,QC,ER2440,Montréal,23.59,31.36,44.51,32.91,Labour Force Survey,2021-2022,2023-11-29,0,
12104,Employment insurance and revenue officers,QC,ER2445,Laval,23.59,31.36,44.51,32.91,Labour Force Survey,2021-2022,2023-11-29,0,
12104,Employment insurance and revenue officers,QC,ER2450,Lanaudière,23.59,31.36,44.51,32.91,Labour Force Survey,2021-2022,2023-11-29,0,
12104,Employment insurance and revenue officers,QC,ER2455,Laurentides,23.59,31.36,44.51,32.91,Labour Force Survey,2021-2022,2023-11-29,0,
12104,Employment insurance and revenue officers,QC,ER2460,Outaouais,25.13,32.0,48.21,35.05,Labour Force Survey,2021-2022,2023-11-29,0,
12104,Employment insurance and revenue officers,QC,ER2470,Mauricie,28.0,34.62,48.35,35.57,Labour Force Survey,2021-2022,2023-11-29,0,
